BIB,GC,GC-Time,Prev,Rnk,Team,Time,stage,year,▼▲
,,+0:00,1.0,2,T-Mobile Team,0:55 0:55,15,2004,▼1
,,+0:00,3.0,3,US Postal Service,6:41 6:41,15,2004,-
,,+0:00,4.0,4,Phonak Hearing Systems,26:39 26:39,15,2004,-
,,+0:00,6.0,5,Illes Balears - Banesto,35:56 35:56,15,2004,▲1
,,+0:00,5.0,6,Brioches La Boulangère,37:07 37:07,15,2004,▼1
,,+0:00,7.0,7,Quickstep - Davitamon,43:10 43:10,15,2004,-
,,+0:00,8.0,8,Euskaltel - Euskadi,46:13 46:13,15,2004,-
,,+0:00,9.0,9,Crédit Agricole,52:06 52:06,15,2004,-
,,+0:00,,10,Rabobank Continental Team,54:20 54:20,15,2004,-
,,+0:00,11.0,11,Saeco,1:07:36 1:07:36,15,2004,-
,,+0:00,13.0,12,Liberty Seguros,1:26:09 1:26:09,15,2004,▲1
,,+0:00,12.0,13,AG2R Prévoyance,1:27:13 1:27:13,15,2004,▼1
,,+0:00,16.0,14,Gerolsteiner,1:56:57 1:56:57,15,2004,▲2
,,+0:00,15.0,15,Lotto - Domo,2:10:30 2:10:30,15,2004,-
,,+0:00,17.0,16,Fdjeux.com,2:12:52 2:12:52,15,2004,▲1
,,+0:00,14.0,17,Alessio - Bianchi,2:24:38 2:24:38,15,2004,▼3
,,+0:00,18.0,18,Fassa Bortolo,2:31:14 2:31:14,15,2004,-
,,+0:00,19.0,19,Domina Vacanze,3:08:46 3:08:46,15,2004,-
,,+0:00,20.0,20,"Cofidis, le Crédit par Téléphone",3:12:57 3:12:57,15,2004,-
,,+0:00,21.0,21,R.a.g.t Semence - Mg Rover,4:24:00 4:24:00,15,2004,-
,,+0:00,2.0,1,T-Mobile Team,201:39:17 201:39:17,16,2004,▲1
,,+0:00,1.0,2,CSC ProTeam,3:44 3:44,16,2004,▼1
,,+0:00,3.0,3,US Postal Service,6:13 6:13,16,2004,-
,,+0:00,4.0,4,Phonak Hearing Systems,29:12 29:12,16,2004,-
,,+0:00,5.0,5,Illes Balears - Banesto,41:21 41:21,16,2004,-
,,+0:00,6.0,6,Brioches La Boulangère,44:03 44:03,16,2004,-
,,+0:00,7.0,7,Quickstep - Davitamon,47:51 47:51,16,2004,-
,,+0:00,8.0,8,Euskaltel - Euskadi,54:22 54:22,16,2004,-
,,+0:00,9.0,9,Crédit Agricole,1:00:34 1:00:34,16,2004,-
,,+0:00,,10,Rabobank ProTeam,1:03:39 1:03:39,16,2004,-
,,+0:00,11.0,11,Saeco,1:14:53 1:14:53,16,2004,-
,,+0:00,13.0,12,AG2R Prévoyance,1:31:26 1:31:26,16,2004,▲1
,,+0:00,12.0,13,Liberty Seguros,1:33:52 1:33:52,16,2004,▼1
,,+0:00,14.0,14,Gerolsteiner,2:05:48 2:05:48,16,2004,-
,,+0:00,15.0,15,Lotto - Domo,2:21:17 2:21:17,16,2004,-
,,+0:00,16.0,16,Fdjeux.com,2:23:23 2:23:23,16,2004,-
,,+0:00,17.0,17,Alessio - Bianchi,2:35:45 2:35:45,16,2004,-
,,+0:00,18.0,18,Fassa Bortolo,2:40:15 2:40:15,16,2004,-
,,+0:00,19.0,19,Domina Vacanze,3:20:27 3:20:27,16,2004,-
,,+0:00,20.0,20,"Cofidis, le Crédit par Téléphone",3:21:55 3:21:55,16,2004,-
,,+0:00,21.0,21,R.a.g.t Semence - Mg Rover,4:38:03 4:38:03,16,2004,-
,,+0:00,1.0,1,T-Mobile Team,220:17:09 220:17:09,17,2004,-
,,+0:00,3.0,2,US Postal Service,5:12 5:12,17,2004,▲1
,,+0:00,2.0,3,CSC ProTeam,10:49 10:49,17,2004,▼1
,,+0:00,4.0,4,Phonak Hearing Systems,52:04 52:04,17,2004,-
,,+0:00,7.0,5,Quickstep - Davitamon,54:36 54:36,17,2004,▲2
,,+0:00,5.0,6,Illes Balears - Banesto,58:07 58:07,17,2004,▼1
,,+0:00,6.0,7,Brioches La Boulangère,1:14:53 1:14:53,17,2004,▼1
,,+0:00,10.0,8,Rabobank ProTeam,1:30:54 1:30:54,17,2004,▲2
,,+0:00,8.0,9,Euskaltel - Euskadi,1:31:29 1:31:29,17,2004,▼1
,,+0:00,9.0,10,Crédit Agricole,1:31:42 1:31:42,17,2004,▼1
,,+0:00,11.0,11,Saeco,1:54:30 1:54:30,17,2004,-
,,+0:00,12.0,12,AG2R Prévoyance,2:09:41 2:09:41,17,2004,-
,,+0:00,13.0,13,Liberty Seguros,2:47:31 2:47:31,17,2004,-
,,+0:00,14.0,14,Gerolsteiner,2:52:51 2:52:51,17,2004,-
,,+0:00,15.0,15,Lotto - Domo,3:00:14 3:00:14,17,2004,-
,,+0:00,16.0,16,Fdjeux.com,3:05:05 3:05:05,17,2004,-
,,+0:00,17.0,17,Alessio - Bianchi,3:23:51 3:23:51,17,2004,-
,,+0:00,18.0,18,Fassa Bortolo,4:12:31 4:12:31,17,2004,-
,,+0:00,20.0,19,"Cofidis, le Crédit par Téléphone",4:22:53 4:22:53,17,2004,▲1
,,+0:00,19.0,20,Domina Vacanze,4:48:41 4:48:41,17,2004,▼1
,,+0:00,21.0,21,R.a.g.t Semence - Mg Rover,5:59:28 5:59:28,17,2004,-
,,+0:00,1.0,1,T-Mobile Team,233:03:45 233:03:45,18,2004,-
,,+0:00,2.0,2,US Postal Service,5:12 5:12,18,2004,-
,,+0:00,3.0,3,CSC ProTeam,10:49 10:49,18,2004,-
,,+0:00,5.0,4,Quickstep - Davitamon,43:07 43:07,18,2004,▲1
,,+0:00,6.0,5,Illes Balears - Banesto,46:38 46:38,18,2004,▲1
,,+0:00,4.0,6,Phonak Hearing Systems,52:04 52:04,18,2004,▼2
,,+0:00,7.0,7,Brioches La Boulangère,1:14:53 1:14:53,18,2004,-
,,+0:00,8.0,8,Rabobank ProTeam,1:19:36 1:19:36,18,2004,-
,,+0:00,10.0,9,Crédit Agricole,1:20:24 1:20:24,18,2004,▲1
,,+0:00,9.0,10,Euskaltel - Euskadi,1:31:29 1:31:29,18,2004,▼1
,,+0:00,11.0,11,Saeco,1:54:30 1:54:30,18,2004,-
,,+0:00,12.0,12,AG2R Prévoyance,2:09:41 2:09:41,18,2004,-
,,+0:00,13.0,13,Liberty Seguros,2:47:31 2:47:31,18,2004,-
,,+0:00,14.0,14,Gerolsteiner,2:52:51 2:52:51,18,2004,-
,,+0:00,15.0,15,Lotto - Domo,3:00:14 3:00:14,18,2004,-
,,+0:00,16.0,16,Fdjeux.com,3:05:05 3:05:05,18,2004,-
,,+0:00,17.0,17,Alessio - Bianchi,3:23:51 3:23:51,18,2004,-
,,+0:00,18.0,18,Fassa Bortolo,4:01:13 4:01:13,18,2004,-
,,+0:00,19.0,19,"Cofidis, le Crédit par Téléphone",4:11:35 4:11:35,18,2004,-
,,+0:00,20.0,20,Domina Vacanze,4:48:41 4:48:41,18,2004,-
,,+0:00,21.0,21,R.a.g.t Semence - Mg Rover,5:59:28 5:59:28,18,2004,-
,,+0:00,1.0,1,T-Mobile Team,236:33:25 236:33:25,19,2004,-
,,+0:00,2.0,2,US Postal Service,2:04 2:04,19,2004,-
,,+0:00,3.0,3,CSC ProTeam,10:33 10:33,19,2004,-
,,+0:00,5.0,4,Illes Balears - Banesto,52:26 52:26,19,2004,▲1
,,+0:00,4.0,5,Quickstep - Davitamon,57:33 57:33,19,2004,▼1
,,+0:00,6.0,6,Phonak Hearing Systems,57:42 57:42,19,2004,-
,,+0:00,8.0,7,Rabobank ProTeam,1:26:24 1:26:24,19,2004,▲1
,,+0:00,9.0,8,Crédit Agricole,1:30:35 1:30:35,19,2004,▲1
,,+0:00,7.0,9,Brioches La Boulangère,1:32:12 1:32:12,19,2004,▼2
,,+0:00,10.0,10,Euskaltel - Euskadi,1:47:46 1:47:46,19,2004,-
,,+0:00,11.0,11,Saeco,2:08:14 2:08:14,19,2004,-
,,+0:00,12.0,12,AG2R Prévoyance,2:24:46 2:24:46,19,2004,-
,,+0:00,13.0,13,Liberty Seguros,2:55:25 2:55:25,19,2004,-
,,+0:00,14.0,14,Gerolsteiner,3:02:38 3:02:38,19,2004,-
,,+0:00,15.0,15,Lotto - Domo,3:14:13 3:14:13,19,2004,-
,,+0:00,16.0,16,Fdjeux.com,3:19:53 3:19:53,19,2004,-
,,+0:00,17.0,17,Alessio - Bianchi,3:42:55 3:42:55,19,2004,-
,,+0:00,18.0,18,Fassa Bortolo,4:09:14 4:09:14,19,2004,-
,,+0:00,19.0,19,"Cofidis, le Crédit par Téléphone",4:25:53 4:25:53,19,2004,-
,,+0:00,20.0,20,Domina Vacanze,5:12:50 5:12:50,19,2004,-
,,+0:00,21.0,21,R.a.g.t Semence - Mg Rover,6:21:09 6:21:09,19,2004,-
,,+0:00,1.0,1,T-Mobile Team,248:58:43 248:58:43,20,2004,-
,,+0:00,2.0,2,US Postal Service,2:42 2:42,20,2004,-
,,+0:00,3.0,3,CSC ProTeam,10:33 10:33,20,2004,-
,,+0:00,4.0,4,Illes Balears - Banesto,52:26 52:26,20,2004,-
,,+0:00,5.0,5,Quickstep - Davitamon,57:33 57:33,20,2004,-
,,+0:00,6.0,6,Phonak Hearing Systems,57:42 57:42,20,2004,-
,,+0:00,7.0,7,Rabobank ProTeam,1:26:24 1:26:24,20,2004,-
,,+0:00,8.0,8,Crédit Agricole,1:30:35 1:30:35,20,2004,-
,,+0:00,9.0,9,Brioches La Boulangère,1:32:12 1:32:12,20,2004,-
,,+0:00,10.0,10,Euskaltel - Euskadi,1:47:46 1:47:46,20,2004,-
,,+0:00,11.0,11,Saeco,2:08:14 2:08:14,20,2004,-
,,+0:00,12.0,12,AG2R Prévoyance,2:24:46 2:24:46,20,2004,-
,,+0:00,13.0,13,Liberty Seguros,2:55:25 2:55:25,20,2004,-
,,+0:00,14.0,14,Gerolsteiner,3:02:38 3:02:38,20,2004,-
,,+0:00,15.0,15,Lotto - Domo,3:14:13 3:14:13,20,2004,-
,,+0:00,16.0,16,Fdjeux.com,3:19:53 3:19:53,20,2004,-
,,+0:00,17.0,17,Alessio - Bianchi,3:42:55 3:42:55,20,2004,-
,,+0:00,18.0,18,Fassa Bortolo,4:09:14 4:09:14,20,2004,-
,,+0:00,19.0,19,"Cofidis, le Crédit par Téléphone",4:25:53 4:25:53,20,2004,-
,,+0:00,20.0,20,Domina Vacanze,5:13:52 5:13:52,20,2004,-
,,+0:00,21.0,21,R.a.g.t Semence - Mg Rover,6:21:09 6:21:09,20,2004,-
