Age,BIB,GC,GC-Time,Pnt,Prev,Rider,Rnk,Team,Time,\u25bc\u25b2,stage,year
27,124.0,,,19.0,,Horrillo Pedro,16,Mapei - Quickstep,,-,2,2002
28,77.0,,,18.0,,Rodriguez Fred,17,Domo - Farm Frites,,-,2,2002
31,14.0,,,17.0,,Fagnini Gian-matteo,18,Team Telekom,,-,2,2002
23,129.0,,,17.0,18,Trampusch Gerhard,19,Mapei - Quickstep,,\u25bc1,2,2002
23,114.0,,,16.0,,Chavanel Sylvain,20,Bonjour,,-,2,2002
30,1.0,,,,13*,Armstrong Lance,21*,US Postal Service,,-,2,2002
28,16.0,,,15.0,,Hondo Danilo,22,Team Telekom,,-,2,2002
27,48.0,,,15.0,14,Moncouti\xe9 David,23,Cofidis,,\u25bc9,2,2002
33,51.0,,,14.0,15,Jalabert Laurent,24,CSC ProTeam - Tiscali,,\u25bc9,2,2002
33,159.0,,,14.0,,Svorada Jan,25,Lampre - Daikin,,-,2,2002
26,97.0,,,14.0,16,McGee Bradley,26,La Fran\xe7aise des Jeux,,\u25bc10,2,2002
30,102.0,,,13.0,17,Boogerd Michael,27,Rabobank ProTeam,,\u25bc10,2,2002
25,174.0,,,12.0,,Bossoni Paolo,28,Tacconi Sport,,-,2,2002
30,46.0,,,11.0,,Mattan Nico,29,Cofidis,,-,2,2002
27,86.0,,,10.0,,Ivanov Serguei,30,Fassa Bortolo,,-,2,2002
27,183.0,,,10.0,34,Berges Stephane,31,AG2R Pr\xe9voyance,,\u25b23,2,2002
28,21.0,,,9.0,19,Beloki Joseba,32,O.N.C.E. - Eroski,,\u25bc13,2,2002
27,138.0,,,9.0,20,Osa Unai,33,Ibanesto.com,,\u25bc13,2,2002
32,196.0,,,8.0,,Hvastija Martin,34,Alessio,,-,2,2002
26,137.0,,,8.0,21,Mancebo Francisco,35,Ibanesto.com,,\u25bc14,2,2002
24,156.0,,,7.0,,Pagliarini Luciano Andr\xe9,36,Lampre - Daikin,,-,2,2002
25,47.0,,,6.0,22,Millar David,37,Cofidis,,\u25bc15,2,2002
25,31.0,,,6.0,23,Sevilla Oscar,38,Kelme - Costa Blanca,,\u25bc15,2,2002
37,155.0,,,6.0,25,Dierckxsens Ludo,39,Lampre - Daikin,,\u25bc14,2,2002
30,69.0,,,6.0,,Voigt Jens,40,Cr\xe9dit Agricole,,-,2,2002
33,173.0,,,6.0,24,Bortolami Gianluca,41,Tacconi Sport,,\u25bc17,2,2002
24,64.0,,,6.0,,Hushovd Thor,42,Cr\xe9dit Agricole,,-,2,2002
29,198.0,,,5.0,,Moreni Cristian,43,Alessio,,-,2,2002
30,194.0,,,4.0,,Casarotto Davide,44,Alessio,,-,2,2002
28,116.0,,,4.0,27,Nazon Damien,45,Bonjour,,\u25bc18,2,2002
29,79.0,,,4.0,28,Wadecki Piotr,46,Domo - Farm Frites,,\u25bc18,2,2002
33,98.0,,,4.0,29,Mengin Christophe,47,La Fran\xe7aise des Jeux,,\u25bc18,2,2002
28,24.0,,,3.0,30,Gonzalez De Galdeano Igor,48,O.N.C.E. - Eroski,,\u25bc18,2,2002
30,87.0,,,3.0,,Loda Nicola,49,Fassa Bortolo,,-,2,2002
32,99.0,,,3.0,31,Robin Jean-Cyril,50,La Fran\xe7aise des Jeux,,\u25bc19,2,2002
32,149.0,,,2.0,,Vierhouten Aart,51,Lotto - Adecco,,-,2,2002
30,199.0,,,2.0,32,Shefer Alexandre,52,Alessio,,\u25bc20,2,2002
35,95.0,,,2.0,33,Durand Jacky,53,La Fran\xe7aise des Jeux,,\u25bc20,2,2002
25,122.0,,,1.0,35,Bodrogi Laszlo,54,Mapei - Quickstep,,\u25bc19,2,2002
30,53.0,,,1.0,,Peron Andrea,55,CSC ProTeam - Tiscali,,-,2,2002
34,45.0,,,1.0,36,Lelli Massimiliano,56,Cofidis,,\u25bc20,2,2002
32,11.0,,,96.0,1,Zabel Erik,1,Team Telekom,,-,3,2002
30,147.0,,,91.0,3,McEwen Robbie,2,Lotto - Adecco,,\u25b21,3,2002
26,121.0,,,71.0,2,Freire Oscar,3,Mapei - Quickstep,,\u25bc1,3,2002
28,67.0,,,56.0,4,O'Grady Stuart,4,Cr\xe9dit Agricole,,-,3,2002
23,94.0,,,55.0,6,Cooke Baden,5,La Fran\xe7aise des Jeux,,\u25b21,3,2002
33,119.0,,,47.0,7,Simon Fran\xe7ois,6,Bonjour,,\u25b21,3,2002
34,82.0,,,46.0,9,Baldato Fabio,7,Fassa Bortolo,,\u25b22,3,2002
27,176.0,,,44.0,15,Hauptman Andrej,8,Tacconi Sport,,\u25b27,3,2002
32,186.0,,,41.0,11,Kirsipuu Jaan,9,AG2R Pr\xe9voyance,,\u25b22,3,2002
28,35.0,,,41.0,8,Gutierrez Jose Enrique,10,Kelme - Costa Blanca,,\u25bc2,3,2002
34,204.0,,,37.0,10,Brochard Laurent,11,Jean Delatour,,\u25bc1,3,2002
23,153.0,,,35.0,5,Bertogliati Rubens,12,Lampre - Daikin,,\u25bc7,3,2002
33,159.0,,,33.0,25,Svorada Jan,13,Lampre - Daikin,,\u25b212,3,2002
25,174.0,,,32.0,28,Bossoni Paolo,14,Tacconi Sport,,\u25b214,3,2002
27,124.0,,,26.0,16,Horrillo Pedro,15,Mapei - Quickstep,,\u25b21,3,2002
28,77.0,,,24.0,17,Rodriguez Fred,16,Domo - Farm Frites,,\u25b21,3,2002
28,171.0,,,22.0,12,Frigo Dario,17,Tacconi Sport,,\u25bc5,3,2002
30,158.0,,,20.0,13,Rumsas Raimondas,18,Lampre - Daikin,,\u25bc5,3,2002
29,32.0,,,20.0,14,Botero Santiago,19,Kelme - Costa Blanca,,\u25bc5,3,2002
24,156.0,,,19.0,36,Pagliarini Luciano Andr\xe9,20,Lampre - Daikin,,\u25b216,3,2002
35,95.0,,,18.0,53,Durand Jacky,21,La Fran\xe7aise des Jeux,,\u25b232,3,2002
31,14.0,,,17.0,18,Fagnini Gian-matteo,22,Team Telekom,,\u25bc4,3,2002
23,129.0,,,17.0,19,Trampusch Gerhard,23,Mapei - Quickstep,,\u25bc4,3,2002
23,114.0,,,16.0,20,Chavanel Sylvain,24,Bonjour,,\u25bc4,3,2002
30,1.0,,,,21*,Armstrong Lance,25*,US Postal Service,,-,3,2002
28,16.0,,,15.0,22,Hondo Danilo,26,Team Telekom,,\u25bc4,3,2002
27,48.0,,,15.0,23,Moncouti\xe9 David,27,Cofidis,,\u25bc4,3,2002
33,51.0,,,14.0,24,Jalabert Laurent,28,CSC ProTeam - Tiscali,,\u25bc4,3,2002
26,97.0,,,14.0,26,McGee Bradley,29,La Fran\xe7aise des Jeux,,\u25bc3,3,2002
30,194.0,,,14.0,44,Casarotto Davide,30,Alessio,,\u25b214,3,2002
28,118.0,,,14.0,,Renier Franck,31,Bonjour,,-,3,2002
30,102.0,,,13.0,27,Boogerd Michael,32,Rabobank ProTeam,,\u25bc5,3,2002
26,106.0,,,11.0,,Kroon Karsten,33,Rabobank ProTeam,,-,3,2002
30,46.0,,,11.0,29,Mattan Nico,34,Cofidis,,\u25bc5,3,2002
27,86.0,,,10.0,30,Ivanov Serguei,35,Fassa Bortolo,,\u25bc5,3,2002
29,198.0,,,10.0,43,Moreni Cristian,36,Alessio,,\u25b27,3,2002
27,183.0,,,10.0,31,Berges Stephane,37,AG2R Pr\xe9voyance,,\u25bc6,3,2002
28,21.0,,,9.0,32,Beloki Joseba,38,O.N.C.E. - Eroski,,\u25bc6,3,2002
24,39.0,,,9.0,,Zaballa Constantino,39,Kelme - Costa Blanca,,-,3,2002
27,138.0,,,9.0,33,Osa Unai,40,Ibanesto.com,,\u25bc7,3,2002
22,117.0,,,8.0,,Pineau J\xe9rome,41,Bonjour,,-,3,2002
32,196.0,,,8.0,34,Hvastija Martin,42,Alessio,,\u25bc8,3,2002
26,137.0,,,8.0,35,Mancebo Francisco,43,Ibanesto.com,,\u25bc8,3,2002
25,47.0,,,6.0,37,Millar David,44,Cofidis,,\u25bc7,3,2002
25,31.0,,,6.0,38,Sevilla Oscar,45,Kelme - Costa Blanca,,\u25bc7,3,2002
37,155.0,,,6.0,39,Dierckxsens Ludo,46,Lampre - Daikin,,\u25bc7,3,2002
30,69.0,,,6.0,40,Voigt Jens,47,Cr\xe9dit Agricole,,\u25bc7,3,2002
33,173.0,,,6.0,41,Bortolami Gianluca,48,Tacconi Sport,,\u25bc7,3,2002
24,64.0,,,6.0,42,Hushovd Thor,49,Cr\xe9dit Agricole,,\u25bc7,3,2002
24,93.0,,,4.0,,Casper Jimmy,50,La Fran\xe7aise des Jeux,,-,3,2002
28,116.0,,,4.0,45,Nazon Damien,51,Bonjour,,\u25bc6,3,2002
33,98.0,,,4.0,47,Mengin Christophe,52,La Fran\xe7aise des Jeux,,\u25bc5,3,2002
29,79.0,,,4.0,46,Wadecki Piotr,53,Domo - Farm Frites,,\u25bc7,3,2002
28,24.0,,,3.0,48,Gonzalez De Galdeano Igor,54,O.N.C.E. - Eroski,,\u25bc6,3,2002
27,181.0,,,3.0,,Botcharov Alexandre,55,AG2R Pr\xe9voyance,,-,3,2002
30,87.0,,,3.0,49,Loda Nicola,56,Fassa Bortolo,,\u25bc7,3,2002
32,99.0,,,3.0,50,Robin Jean-Cyril,57,La Fran\xe7aise des Jeux,,\u25bc7,3,2002
28,161.0,,,2.0,,Etxebarria David,58,Euskaltel - Euskadi,,-,3,2002
30,199.0,,,2.0,52,Shefer Alexandre,59,Alessio,,\u25bc7,3,2002
32,149.0,,,2.0,51,Vierhouten Aart,60,Lotto - Adecco,,\u25bc9,3,2002
25,122.0,,,1.0,54,Bodrogi Laszlo,61,Mapei - Quickstep,,\u25bc7,3,2002
22,206.0,,,1.0,,Edaleine Christophe,62,Jean Delatour,,-,3,2002
30,53.0,,,1.0,55,Peron Andrea,63,CSC ProTeam - Tiscali,,\u25bc8,3,2002
34,45.0,,,1.0,56,Lelli Massimiliano,64,Cofidis,,\u25bc8,3,2002
24,26.0,7.0,+0:27,,10,Nozal Isidro,1,O.N.C.E. - Eroski,14:52:17 14:52:17,\u25b29,4,2002
25,47.0,23.0,+1:40,,2,Millar David,2,Cofidis,1:13 1:13,-,4,2002
24,81.0,24.0,+1:41,,4,Basso Ivan,3,Fassa Bortolo,1:14 1:14,\u25b21,4,2002
25,84.0,25.0,+1:52,,9,Gustov Volodymyr,4,Fassa Bortolo,1:25 1:25,\u25b25,4,2002
23,153.0,32.0,+2:10,,1,Bertogliati Rubens,5,Lampre - Daikin,1:43 1:43,\u25bc4,4,2002
24,131.0,44.0,+2:28,,14,Menchov Denis,6,Ibanesto.com,2:01 2:01,\u25b28,4,2002
24,36.0,59.0,+2:51,,13,Perez Santiago,7,Kelme - Costa Blanca,2:24 2:24,\u25b26,4,2002
23,94.0,71.0,+3:37,,3,Cooke Baden,8,La Fran\xe7aise des Jeux,3:10 3:10,\u25bc5,4,2002
22,117.0,78.0,+3:43,,12,Pineau J\xe9rome,9,Bonjour,3:16 3:16,\u25b23,4,2002
23,92.0,83.0,+3:46,,5,Casar Sandy,10,La Fran\xe7aise des Jeux,3:19 3:19,\u25bc5,4,2002
24,91.0,85.0,+3:54,,8,Vogondy Nicolas,11,La Fran\xe7aise des Jeux,3:27 3:27,\u25bc3,4,2002
25,144.0,88.0,+3:59,,11,Brandt Christophe,12,Lotto - Adecco,3:32 3:32,\u25bc1,4,2002
23,129.0,106.0,+4:30,,15,Trampusch Gerhard,13,Mapei - Quickstep,4:03 4:03,\u25b22,4,2002
25,169.0,108.0,+4:41,,6,Zubeldia Haimar,14,Euskaltel - Euskadi,4:14 4:14,\u25bc8,4,2002
22,206.0,111.0,+4:47,,18,Edaleine Christophe,15,Jean Delatour,4:20 4:20,\u25b23,4,2002
23,185.0,120.0,+5:09,,16,Flickinger Andy,16,AG2R Pr\xe9voyance,4:42 4:42,-,4,2002
24,39.0,125.0,+6:03,,19,Zaballa Constantino,17,Kelme - Costa Blanca,5:36 5:36,\u25b22,4,2002
23,114.0,135.0,+7:04,,20,Chavanel Sylvain,18,Bonjour,6:37 6:37,\u25b22,4,2002
24,154.0,140.0,+7:19,,7,Cortinovis Alessandro,19,Lampre - Daikin,6:52 6:52,\u25bc12,4,2002
25,105.0,149.0,+7:57,,17,Engels Addy,20,Rabobank ProTeam,7:30 7:30,\u25bc3,4,2002
25,125.0,152.0,+8:19,,23,Hunter Robert,21,Mapei - Quickstep,7:52 7:52,\u25b22,4,2002
24,93.0,157.0,+8:37,,21,Casper Jimmy,22,La Fran\xe7aise des Jeux,8:10 8:10,\u25bc1,4,2002
24,167.0,160.0,+8:50,,22,Mayo Iban,23,Euskaltel - Euskadi,8:23 8:23,\u25bc1,4,2002
25,162.0,161.0,+9:03,,24,Arrizabalaga Gorka,24,Euskaltel - Euskadi,8:36 8:36,-,4,2002
24,168.0,177.0,+17:10,,25,S\xe1nchez Samuel,25,Euskaltel - Euskadi,16:43 16:43,-,4,2002
24,165.0,180.0,+19:45,,26,Gonzalez Gorka,26,Euskaltel - Euskadi,19:18 19:18,-,4,2002
24,156.0,186.0,+24:03,,27,Pagliarini Luciano Andr\xe9,27,Lampre - Daikin,23:36 23:36,-,4,2002
24,64.0,189.0,+33:46,,28,Hushovd Thor,28,Cr\xe9dit Agricole,33:19 33:19,-,4,2002
32,11.0,,,113.0,1,Zabel Erik,1,Team Telekom,,-,5,2002
30,147.0,,,111.0,2,McEwen Robbie,2,Lotto - Adecco,,-,5,2002
23,94.0,,,80.0,5,Cooke Baden,3,La Fran\xe7aise des Jeux,,\u25b22,5,2002
32,186.0,,,78.0,9,Kirsipuu Jaan,4,AG2R Pr\xe9voyance,,\u25b25,5,2002
28,67.0,,,74.0,4,O'Grady Stuart,5,Cr\xe9dit Agricole,,\u25bc1,5,2002
26,121.0,,,71.0,3,Freire Oscar,6,Mapei - Quickstep,,\u25bc3,5,2002
27,176.0,,,60.0,8,Hauptman Andrej,7,Tacconi Sport,,\u25b21,5,2002
33,119.0,,,56.0,6,Simon Fran\xe7ois,8,Bonjour,,\u25bc2,5,2002
28,35.0,,,49.0,10,Gutierrez Jose Enrique,9,Kelme - Costa Blanca,,\u25b21,5,2002
33,159.0,,,47.0,13,Svorada Jan,10,Lampre - Daikin,,\u25b23,5,2002
34,82.0,,,46.0,7,Baldato Fabio,11,Fassa Bortolo,,\u25bc4,5,2002
34,204.0,,,43.0,11,Brochard Laurent,12,Jean Delatour,,\u25bc1,5,2002
34,56.0,,,40.0,,Sandst\xf8d Michael,13,CSC ProTeam - Tiscali,,-,5,2002
29,193.0,,,36.0,,Casagranda Stefano,14,Alessio,,-,5,2002
23,153.0,,,35.0,12,Bertogliati Rubens,15,Lampre - Daikin,,\u25bc3,5,2002
37,155.0,,,32.0,46,Dierckxsens Ludo,16,Lampre - Daikin,,\u25b230,5,2002
25,174.0,,,32.0,14,Bossoni Paolo,17,Tacconi Sport,,\u25bc3,5,2002
24,156.0,,,30.0,20,Pagliarini Luciano Andr\xe9,18,Lampre - Daikin,,\u25b22,5,2002
27,124.0,,,26.0,15,Horrillo Pedro,19,Mapei - Quickstep,,\u25bc4,5,2002
22,206.0,,,25.0,64,Edaleine Christophe,20,Jean Delatour,,\u25b244,5,2002
28,77.0,,,24.0,16,Rodriguez Fred,21,Domo - Farm Frites,,\u25bc5,5,2002
30,46.0,,,24.0,33,Mattan Nico,22,Cofidis,,\u25b211,5,2002
28,171.0,,,22.0,17,Frigo Dario,23,Tacconi Sport,,\u25bc6,5,2002
30,158.0,,,20.0,18,Rumsas Raimondas,24,Lampre - Daikin,,\u25bc6,5,2002
29,32.0,,,20.0,19,Botero Santiago,25,Kelme - Costa Blanca,,\u25bc6,5,2002
26,106.0,,,20.0,34,Kroon Karsten,26,Rabobank ProTeam,,\u25b28,5,2002
35,95.0,,,18.0,21,Durand Jacky,27,La Fran\xe7aise des Jeux,,\u25bc6,5,2002
31,14.0,,,17.0,22,Fagnini Gian-matteo,28,Team Telekom,,\u25bc6,5,2002
23,129.0,,,17.0,23,Trampusch Gerhard,29,Mapei - Quickstep,,\u25bc6,5,2002
23,114.0,,,16.0,24,Chavanel Sylvain,30,Bonjour,,\u25bc6,5,2002
30,1.0,,,,25*,Armstrong Lance,31*,US Postal Service,,-,5,2002
32,55.0,,,15.0,,Piziks Arvis,32,CSC ProTeam - Tiscali,,-,5,2002
28,16.0,,,15.0,27,Hondo Danilo,33,Team Telekom,,\u25bc6,5,2002
27,48.0,,,15.0,26,Moncouti\xe9 David,34,Cofidis,,\u25bc8,5,2002
33,51.0,,,14.0,28,Jalabert Laurent,35,CSC ProTeam - Tiscali,,\u25bc7,5,2002
26,97.0,,,14.0,29,McGee Bradley,36,La Fran\xe7aise des Jeux,,\u25bc7,5,2002
30,194.0,,,14.0,30,Casarotto Davide,37,Alessio,,\u25bc7,5,2002
28,118.0,,,14.0,31,Renier Franck,38,Bonjour,,\u25bc7,5,2002
30,102.0,,,13.0,32,Boogerd Michael,39,Rabobank ProTeam,,\u25bc7,5,2002
25,125.0,,,12.0,,Hunter Robert,40,Mapei - Quickstep,,-,5,2002
22,117.0,,,12.0,42,Pineau J\xe9rome,41,Bonjour,,\u25b21,5,2002
31,115.0,,,10.0,,Magnien Emmanuel,42,Bonjour,,-,5,2002
27,86.0,,,10.0,35,Ivanov Serguei,43,Fassa Bortolo,,\u25bc8,5,2002
29,198.0,,,10.0,36,Moreni Cristian,44,Alessio,,\u25bc8,5,2002
27,183.0,,,10.0,37,Berges Stephane,45,AG2R Pr\xe9voyance,,\u25bc8,5,2002
28,21.0,,,9.0,38,Beloki Joseba,46,O.N.C.E. - Eroski,,\u25bc8,5,2002
27,138.0,,,9.0,39,Osa Unai,47,Ibanesto.com,,\u25bc8,5,2002
24,39.0,,,9.0,40,Zaballa Constantino,48,Kelme - Costa Blanca,,\u25bc8,5,2002
32,196.0,,,8.0,43,Hvastija Martin,49,Alessio,,\u25bc6,5,2002
26,137.0,,,8.0,41,Mancebo Francisco,50,Ibanesto.com,,\u25bc9,5,2002
28,8.0,,,7.0,,Pe\xf1a Victor Hugo,51,US Postal Service,,-,5,2002
25,47.0,,,6.0,44,Millar David,52,Cofidis,,\u25bc8,5,2002
25,31.0,,,6.0,45,Sevilla Oscar,53,Kelme - Costa Blanca,,\u25bc8,5,2002
33,173.0,,,6.0,48,Bortolami Gianluca,54,Tacconi Sport,,\u25bc6,5,2002
30,69.0,,,6.0,47,Voigt Jens,55,Cr\xe9dit Agricole,,\u25bc8,5,2002
24,64.0,,,6.0,49,Hushovd Thor,56,Cr\xe9dit Agricole,,\u25bc7,5,2002
32,149.0,,,5.0,59,Vierhouten Aart,57,Lotto - Adecco,,\u25b22,5,2002
24,93.0,,,4.0,51,Casper Jimmy,58,La Fran\xe7aise des Jeux,,\u25bc7,5,2002
28,116.0,,,4.0,50,Nazon Damien,59,Bonjour,,\u25bc9,5,2002
29,79.0,,,4.0,52,Wadecki Piotr,60,Domo - Farm Frites,,\u25bc8,5,2002
33,98.0,,,4.0,53,Mengin Christophe,61,La Fran\xe7aise des Jeux,,\u25bc8,5,2002
28,24.0,,,3.0,54,Gonzalez De Galdeano Igor,62,O.N.C.E. - Eroski,,\u25bc8,5,2002
30,87.0,,,3.0,55,Loda Nicola,63,Fassa Bortolo,,\u25bc8,5,2002
27,181.0,,,3.0,57,Botcharov Alexandre,64,AG2R Pr\xe9voyance,,\u25bc7,5,2002
32,99.0,,,3.0,56,Robin Jean-Cyril,65,La Fran\xe7aise des Jeux,,\u25bc9,5,2002
32,172.0,,,2.0,,Apollonio Massimo,66,Tacconi Sport,,-,5,2002
30,199.0,,,2.0,58,Shefer Alexandre,67,Alessio,,\u25bc9,5,2002
28,161.0,,,2.0,60,Etxebarria David,68,Euskaltel - Euskadi,,\u25bc8,5,2002
25,122.0,,,1.0,61,Bodrogi Laszlo,69,Mapei - Quickstep,,\u25bc8,5,2002
32,182.0,,,1.0,,Agnolutto Christophe,70,AG2R Pr\xe9voyance,,-,5,2002
30,53.0,,,1.0,62,Peron Andrea,71,CSC ProTeam - Tiscali,,\u25bc9,5,2002
34,45.0,,,1.0,63,Lelli Massimiliano,72,Cofidis,,\u25bc9,5,2002
32,11.0,,,150.0,1,Zabel Erik,1,Team Telekom,,-,6,2002
30,147.0,,,143.0,2,McEwen Robbie,2,Lotto - Adecco,,-,6,2002
26,121.0,,,101.0,6,Freire Oscar,3,Mapei - Quickstep,,\u25b23,6,2002
23,94.0,,,100.0,3,Cooke Baden,4,La Fran\xe7aise des Jeux,,\u25bc1,6,2002
28,67.0,,,84.0,5,O'Grady Stuart,5,Cr\xe9dit Agricole,,-,6,2002
32,186.0,,,80.0,4,Kirsipuu Jaan,6,AG2R Pr\xe9voyance,,\u25bc2,6,2002
27,176.0,,,76.0,7,Hauptman Andrej,7,Tacconi Sport,,-,6,2002
33,159.0,,,75.0,10,Svorada Jan,8,Lampre - Daikin,,\u25b22,6,2002
33,119.0,,,69.0,8,Simon Fran\xe7ois,9,Bonjour,,\u25bc1,6,2002
34,204.0,,,61.0,12,Brochard Laurent,10,Jean Delatour,,\u25b22,6,2002
28,35.0,,,60.0,9,Gutierrez Jose Enrique,11,Kelme - Costa Blanca,,\u25bc2,6,2002
29,193.0,,,48.0,14,Casagranda Stefano,12,Alessio,,\u25b22,6,2002
26,174.0,,,47.0,17,Bossoni Paolo,13,Tacconi Sport,,\u25b24,6,2002
34,82.0,,,46.0,11,Baldato Fabio,14,Fassa Bortolo,,\u25bc3,6,2002
34,56.0,,,40.0,13,Sandst\xf8d Michael,15,CSC ProTeam - Tiscali,,\u25bc2,6,2002
23,153.0,,,35.0,15,Bertogliati Rubens,16,Lampre - Daikin,,\u25bc1,6,2002
37,155.0,,,32.0,16,Dierckxsens Ludo,17,Lampre - Daikin,,\u25bc1,6,2002
27,86.0,,,32.0,43,Ivanov Serguei,18,Fassa Bortolo,,\u25b225,6,2002
32,55.0,,,32.0,32,Piziks Arvis,19,CSC ProTeam - Tiscali,,\u25b213,6,2002
30,46.0,,,32.0,22,Mattan Nico,20,Cofidis,,\u25b22,6,2002
